platform,username,comment_text,timestamp,likes,post_id,post_subject,post_url,post_caption,comment_id,primary_emotion,sentiment_score,secondary_emotions,is_sarcastic,weighted_sentiment,comment_likes,mentioned_entities
instagram,chucky2531,It’s not your fault at all … it’s pre Madonna Blake lively who’s to blame,1970-01-01 00:00:01.763669729,0,d41d8cd98f00,Dataset Instagram-Comments-Scraper 2025-11-23 05-16-50-355,https://www.instagram.com/p/DRSmMhODnJ2,"Colleen Hoover says the legal battle between Justin Baldoni and Blake Lively has tainted how she feels about her novel, 'It Ends With Us.' ""I can't even recommend it anymore. I feel like [the lawsuit] has overshadowed it,"" the author tells ELLE magazine. ""I'm almost embarrassed to say I wrote it."" ""When people ask what I do, I'm just like, 'I'm a writer. Please don't ask me what I wrote.'"" Colleen will be deposed for the case in a few weeks and says that Blake and Justin's ongoing conflict ""feels like a circus"" and is ""all-around sad."" ""This actually truly has impacted some of the actors' careers in huge ways... I'm just trying to stay removed from the negativity. I have my own story I could tell … but I don't want to bring attention to it, and I don't want to have to put someone else down to lift myself up.""",e90a55153c8ed2b0,anger,-0.5,[],False,-0.5,0,"{'people': ['Blake', 'Blake Lively'], 'shows': [], 'explicit_people': ['Blake', 'Blake Lively'], 'implicit_people': [], 'explicit_shows': [], 'implicit_shows': []}"
instagram,meulenijzer.cheyenta,Yeyeee,1970-01-01 00:00:01.763669776,0,d41d8cd98f00,Dataset Instagram-Comments-Scraper 2025-11-23 05-16-50-355,https://www.instagram.com/p/DRSmMhODnJ2,"Colleen Hoover says the legal battle between Justin Baldoni and Blake Lively has tainted how she feels about her novel, 'It Ends With Us.' ""I can't even recommend it anymore. I feel like [the lawsuit] has overshadowed it,"" the author tells ELLE magazine. ""I'm almost embarrassed to say I wrote it."" ""When people ask what I do, I'm just like, 'I'm a writer. Please don't ask me what I wrote.'"" Colleen will be deposed for the case in a few weeks and says that Blake and Justin's ongoing conflict ""feels like a circus"" and is ""all-around sad."" ""This actually truly has impacted some of the actors' careers in huge ways... I'm just trying to stay removed from the negativity. I have my own story I could tell … but I don't want to bring attention to it, and I don't want to have to put someone else down to lift myself up.""",9482eb0f98795cca,excitement,0.9,[],False,0.9,0,"{'people': [], 'shows': [], 'explicit_people': [], 'implicit_people': [], 'explicit_shows': [], 'implicit_shows': []}"
instagram,miss_yuennnn,It’s ok/ we still got Verity,1970-01-01 00:00:01.763669797,0,d41d8cd98f00,Dataset Instagram-Comments-Scraper 2025-11-23 05-16-50-355,https://www.instagram.com/p/DRSmMhODnJ2,"Colleen Hoover says the legal battle between Justin Baldoni and Blake Lively has tainted how she feels about her novel, 'It Ends With Us.' ""I can't even recommend it anymore. I feel like [the lawsuit] has overshadowed it,"" the author tells ELLE magazine. ""I'm almost embarrassed to say I wrote it."" ""When people ask what I do, I'm just like, 'I'm a writer. Please don't ask me what I wrote.'"" Colleen will be deposed for the case in a few weeks and says that Blake and Justin's ongoing conflict ""feels like a circus"" and is ""all-around sad."" ""This actually truly has impacted some of the actors' careers in huge ways... I'm just trying to stay removed from the negativity. I have my own story I could tell … but I don't want to bring attention to it, and I don't want to have to put someone else down to lift myself up.""",fcfa8aba3ffc830d,neutral,0.0,[],False,0.0,0,"{'people': ['Verity'], 'shows': [], 'explicit_people': ['Verity'], 'implicit_people': [], 'explicit_shows': [], 'implicit_shows': []}"
instagram,kortneynowell,Except she did pick a side but then retracted. She should be embarrassed,1970-01-01 00:00:01.763669831,3,d41d8cd98f00,Dataset Instagram-Comments-Scraper 2025-11-23 05-16-50-355,https://www.instagram.com/p/DRSmMhODnJ2,"Colleen Hoover says the legal battle between Justin Baldoni and Blake Lively has tainted how she feels about her novel, 'It Ends With Us.' ""I can't even recommend it anymore. I feel like [the lawsuit] has overshadowed it,"" the author tells ELLE magazine. ""I'm almost embarrassed to say I wrote it."" ""When people ask what I do, I'm just like, 'I'm a writer. Please don't ask me what I wrote.'"" Colleen will be deposed for the case in a few weeks and says that Blake and Justin's ongoing conflict ""feels like a circus"" and is ""all-around sad."" ""This actually truly has impacted some of the actors' careers in huge ways... I'm just trying to stay removed from the negativity. I have my own story I could tell … but I don't want to bring attention to it, and I don't want to have to put someone else down to lift myself up.""",71e00ca647bad383,disappointment,-0.6,[],False,-1.4317766166719343,3,"{'people': ['Colleen Hoover', 'Justin', 'Colleen', 'Justin Baldoni', 'Blake Lively', 'Blake'], 'shows': [], 'explicit_people': [], 'implicit_people': ['Blake', 'Justin', 'Colleen', 'Blake Lively', 'Colleen Hoover', 'Justin Baldoni'], 'explicit_shows': [], 'implicit_shows': []}"
instagram,avaqbennettj,This is such a sad situation for Colleen Hoover and her work.,1970-01-01 00:00:01.763669906,0,d41d8cd98f00,Dataset Instagram-Comments-Scraper 2025-11-23 05-16-50-355,https://www.instagram.com/p/DRSmMhODnJ2,"Colleen Hoover says the legal battle between Justin Baldoni and Blake Lively has tainted how she feels about her novel, 'It Ends With Us.' ""I can't even recommend it anymore. I feel like [the lawsuit] has overshadowed it,"" the author tells ELLE magazine. ""I'm almost embarrassed to say I wrote it."" ""When people ask what I do, I'm just like, 'I'm a writer. Please don't ask me what I wrote.'"" Colleen will be deposed for the case in a few weeks and says that Blake and Justin's ongoing conflict ""feels like a circus"" and is ""all-around sad."" ""This actually truly has impacted some of the actors' careers in huge ways... I'm just trying to stay removed from the negativity. I have my own story I could tell … but I don't want to bring attention to it, and I don't want to have to put someone else down to lift myself up.""",eda1d613609675d7,disappointment,-0.7,[],False,-0.7,0,"{'people': ['Colleen Hoover', 'Justin', 'Colleen', 'Justin Baldoni', 'Blake Lively', 'Blake'], 'shows': [], 'explicit_people': ['Colleen', 'Colleen Hoover'], 'implicit_people': ['Blake', 'Justin', 'Blake Lively', 'Justin Baldoni'], 'explicit_shows': [], 'implicit_shows': []}"
instagram,alex.polakova,To book was amazing but the lawsuit ruined the movie for me,1970-01-01 00:00:01.763669907,0,d41d8cd98f00,Dataset Instagram-Comments-Scraper 2025-11-23 05-16-50-355,https://www.instagram.com/p/DRSmMhODnJ2,"Colleen Hoover says the legal battle between Justin Baldoni and Blake Lively has tainted how she feels about her novel, 'It Ends With Us.' ""I can't even recommend it anymore. I feel like [the lawsuit] has overshadowed it,"" the author tells ELLE magazine. ""I'm almost embarrassed to say I wrote it."" ""When people ask what I do, I'm just like, 'I'm a writer. Please don't ask me what I wrote.'"" Colleen will be deposed for the case in a few weeks and says that Blake and Justin's ongoing conflict ""feels like a circus"" and is ""all-around sad."" ""This actually truly has impacted some of the actors' careers in huge ways... I'm just trying to stay removed from the negativity. I have my own story I could tell … but I don't want to bring attention to it, and I don't want to have to put someone else down to lift myself up.""",72c46a2051ba1af0,disappointment,-0.5,[],False,-0.5,0,"{'people': ['Colleen Hoover', 'Justin', 'Colleen', 'Justin Baldoni', 'Blake Lively', 'Blake'], 'shows': [], 'explicit_people': [], 'implicit_people': ['Blake', 'Justin', 'Colleen', 'Blake Lively', 'Colleen Hoover', 'Justin Baldoni'], 'explicit_shows': [], 'implicit_shows': []}"
instagram,rosisachdeva,"The story is beautiful!!!
Those two fools completely ruined it !!!!",1970-01-01 00:00:01.763669982,0,d41d8cd98f00,Dataset Instagram-Comments-Scraper 2025-11-23 05-16-50-355,https://www.instagram.com/p/DRSmMhODnJ2,"Colleen Hoover says the legal battle between Justin Baldoni and Blake Lively has tainted how she feels about her novel, 'It Ends With Us.' ""I can't even recommend it anymore. I feel like [the lawsuit] has overshadowed it,"" the author tells ELLE magazine. ""I'm almost embarrassed to say I wrote it."" ""When people ask what I do, I'm just like, 'I'm a writer. Please don't ask me what I wrote.'"" Colleen will be deposed for the case in a few weeks and says that Blake and Justin's ongoing conflict ""feels like a circus"" and is ""all-around sad."" ""This actually truly has impacted some of the actors' careers in huge ways... I'm just trying to stay removed from the negativity. I have my own story I could tell … but I don't want to bring attention to it, and I don't want to have to put someone else down to lift myself up.""",41f26aed78ca5b67,disappointment,-0.4,[],False,-0.4,0,"{'people': ['Colleen Hoover', 'Justin', 'Colleen', 'Justin Baldoni', 'Blake Lively', 'Blake'], 'shows': [], 'explicit_people': [], 'implicit_people': ['Blake', 'Justin', 'Colleen', 'Blake Lively', 'Colleen Hoover', 'Justin Baldoni'], 'explicit_shows': [], 'implicit_shows': []}"
instagram,selvage.collection,It’s beyond sad ….its so gone so far ….big ego …. Victim mentality.I don’t believe Blake lively ….their chemistry was hot I believe jealousy triggers all of this mess,1970-01-01 00:00:01.763670008,0,d41d8cd98f00,Dataset Instagram-Comments-Scraper 2025-11-23 05-16-50-355,https://www.instagram.com/p/DRSmMhODnJ2,"Colleen Hoover says the legal battle between Justin Baldoni and Blake Lively has tainted how she feels about her novel, 'It Ends With Us.' ""I can't even recommend it anymore. I feel like [the lawsuit] has overshadowed it,"" the author tells ELLE magazine. ""I'm almost embarrassed to say I wrote it."" ""When people ask what I do, I'm just like, 'I'm a writer. Please don't ask me what I wrote.'"" Colleen will be deposed for the case in a few weeks and says that Blake and Justin's ongoing conflict ""feels like a circus"" and is ""all-around sad."" ""This actually truly has impacted some of the actors' careers in huge ways... I'm just trying to stay removed from the negativity. I have my own story I could tell … but I don't want to bring attention to it, and I don't want to have to put someone else down to lift myself up.""",7526fddd6ce44777,disgust,-0.8,[],False,-0.8,0,"{'people': ['Colleen Hoover', 'Justin', 'Colleen', 'Justin Baldoni', 'Blake Lively', 'Blake'], 'shows': [], 'explicit_people': ['Blake', 'Blake Lively'], 'implicit_people': ['Justin', 'Colleen', 'Colleen Hoover', 'Justin Baldoni'], 'explicit_shows': [], 'implicit_shows': []}"
instagram,jay__alessandra,Her fault ! She chose to go where the sun was hotter ! She didn’t stick to the real deal . She also played Justin wrong.,1970-01-01 00:00:01.763670083,1,d41d8cd98f00,Dataset Instagram-Comments-Scraper 2025-11-23 05-16-50-355,https://www.instagram.com/p/DRSmMhODnJ2,"Colleen Hoover says the legal battle between Justin Baldoni and Blake Lively has tainted how she feels about her novel, 'It Ends With Us.' ""I can't even recommend it anymore. I feel like [the lawsuit] has overshadowed it,"" the author tells ELLE magazine. ""I'm almost embarrassed to say I wrote it."" ""When people ask what I do, I'm just like, 'I'm a writer. Please don't ask me what I wrote.'"" Colleen will be deposed for the case in a few weeks and says that Blake and Justin's ongoing conflict ""feels like a circus"" and is ""all-around sad."" ""This actually truly has impacted some of the actors' careers in huge ways... I'm just trying to stay removed from the negativity. I have my own story I could tell … but I don't want to bring attention to it, and I don't want to have to put someone else down to lift myself up.""",52b1a761b848e1dc,anger,-0.7,[],False,-1.1852030263919617,1,"{'people': ['Colleen Hoover', 'Justin', 'Colleen', 'Justin Baldoni', 'Blake Lively', 'Blake'], 'shows': [], 'explicit_people': ['Justin'], 'implicit_people': ['Blake', 'Colleen', 'Blake Lively', 'Colleen Hoover', 'Justin Baldoni'], 'explicit_shows': [], 'implicit_shows': []}"
instagram,lil.wiiin,her books suck anyways,1970-01-01 00:00:01.763670100,0,d41d8cd98f00,Dataset Instagram-Comments-Scraper 2025-11-23 05-16-50-355,https://www.instagram.com/p/DRSmMhODnJ2,"Colleen Hoover says the legal battle between Justin Baldoni and Blake Lively has tainted how she feels about her novel, 'It Ends With Us.' ""I can't even recommend it anymore. I feel like [the lawsuit] has overshadowed it,"" the author tells ELLE magazine. ""I'm almost embarrassed to say I wrote it."" ""When people ask what I do, I'm just like, 'I'm a writer. Please don't ask me what I wrote.'"" Colleen will be deposed for the case in a few weeks and says that Blake and Justin's ongoing conflict ""feels like a circus"" and is ""all-around sad."" ""This actually truly has impacted some of the actors' careers in huge ways... I'm just trying to stay removed from the negativity. I have my own story I could tell … but I don't want to bring attention to it, and I don't want to have to put someone else down to lift myself up.""",13316ed47f852e2d,disappointment,-0.9,[],False,-0.9,0,"{'people': ['Colleen Hoover', 'Justin', 'Colleen', 'Justin Baldoni', 'Blake Lively', 'Blake'], 'shows': [], 'explicit_people': [], 'implicit_people': ['Blake', 'Justin', 'Colleen', 'Blake Lively', 'Colleen Hoover', 'Justin Baldoni'], 'explicit_shows': [], 'implicit_shows': []}"
instagram,goodguy09098,Blame ur favorite actor 😂😂😂,1970-01-01 00:00:01.763670161,0,d41d8cd98f00,Dataset Instagram-Comments-Scraper 2025-11-23 05-16-50-355,https://www.instagram.com/p/DRSmMhODnJ2,"Colleen Hoover says the legal battle between Justin Baldoni and Blake Lively has tainted how she feels about her novel, 'It Ends With Us.' ""I can't even recommend it anymore. I feel like [the lawsuit] has overshadowed it,"" the author tells ELLE magazine. ""I'm almost embarrassed to say I wrote it."" ""When people ask what I do, I'm just like, 'I'm a writer. Please don't ask me what I wrote.'"" Colleen will be deposed for the case in a few weeks and says that Blake and Justin's ongoing conflict ""feels like a circus"" and is ""all-around sad."" ""This actually truly has impacted some of the actors' careers in huge ways... I'm just trying to stay removed from the negativity. I have my own story I could tell … but I don't want to bring attention to it, and I don't want to have to put someone else down to lift myself up.""",7b31347b9046bf32,surprise,0.2,[],True,0.2,0,"{'people': [], 'shows': [], 'explicit_people': [], 'implicit_people': [], 'explicit_shows': [], 'implicit_shows': []}"
instagram,n_colo07,she took blake’s side,1970-01-01 00:00:01.763670224,0,d41d8cd98f00,Dataset Instagram-Comments-Scraper 2025-11-23 05-16-50-355,https://www.instagram.com/p/DRSmMhODnJ2,"Colleen Hoover says the legal battle between Justin Baldoni and Blake Lively has tainted how she feels about her novel, 'It Ends With Us.' ""I can't even recommend it anymore. I feel like [the lawsuit] has overshadowed it,"" the author tells ELLE magazine. ""I'm almost embarrassed to say I wrote it."" ""When people ask what I do, I'm just like, 'I'm a writer. Please don't ask me what I wrote.'"" Colleen will be deposed for the case in a few weeks and says that Blake and Justin's ongoing conflict ""feels like a circus"" and is ""all-around sad."" ""This actually truly has impacted some of the actors' careers in huge ways... I'm just trying to stay removed from the negativity. I have my own story I could tell … but I don't want to bring attention to it, and I don't want to have to put someone else down to lift myself up.""",1878812152f1b779,disappointment,-0.5,[],False,-0.5,0,"{'people': ['Colleen Hoover', 'Justin', 'Colleen', 'Justin Baldoni', 'Blake Lively', 'Blake'], 'shows': [], 'explicit_people': ['Blake'], 'implicit_people': ['Justin', 'Colleen', 'Blake Lively', 'Colleen Hoover', 'Justin Baldoni'], 'explicit_shows': [], 'implicit_shows': []}"
instagram,infamousshadowgirl,"As a writer myself, that's very sad to hear. I'm sorry she feels that way. 😍 It's incredibly difficult to make it in this world as a writer and the fact that she found success should have been such a victory. Shame ❤️",1970-01-01 00:00:01.763670318,0,d41d8cd98f00,Dataset Instagram-Comments-Scraper 2025-11-23 05-16-50-355,https://www.instagram.com/p/DRSmMhODnJ2,"Colleen Hoover says the legal battle between Justin Baldoni and Blake Lively has tainted how she feels about her novel, 'It Ends With Us.' ""I can't even recommend it anymore. I feel like [the lawsuit] has overshadowed it,"" the author tells ELLE magazine. ""I'm almost embarrassed to say I wrote it."" ""When people ask what I do, I'm just like, 'I'm a writer. Please don't ask me what I wrote.'"" Colleen will be deposed for the case in a few weeks and says that Blake and Justin's ongoing conflict ""feels like a circus"" and is ""all-around sad."" ""This actually truly has impacted some of the actors' careers in huge ways... I'm just trying to stay removed from the negativity. I have my own story I could tell … but I don't want to bring attention to it, and I don't want to have to put someone else down to lift myself up.""",fc95bf0b92a075a9,love,0.9,[],False,0.9,0,"{'people': ['Colleen Hoover', 'Justin', 'Colleen', 'Justin Baldoni', 'Blake Lively', 'Blake'], 'shows': [], 'explicit_people': [], 'implicit_people': ['Blake', 'Justin', 'Colleen', 'Blake Lively', 'Colleen Hoover', 'Justin Baldoni'], 'explicit_shows': [], 'implicit_shows': []}"
instagram,andreea.018,"She is a snake who writes like a 4th grader, was lucky enough to have one of her books made into a movie and showed how selfish and ungrateful she used to be by siding with the wrong team!",1970-01-01 00:00:01.763670410,0,d41d8cd98f00,Dataset Instagram-Comments-Scraper 2025-11-23 05-16-50-355,https://www.instagram.com/p/DRSmMhODnJ2,"Colleen Hoover says the legal battle between Justin Baldoni and Blake Lively has tainted how she feels about her novel, 'It Ends With Us.' ""I can't even recommend it anymore. I feel like [the lawsuit] has overshadowed it,"" the author tells ELLE magazine. ""I'm almost embarrassed to say I wrote it."" ""When people ask what I do, I'm just like, 'I'm a writer. Please don't ask me what I wrote.'"" Colleen will be deposed for the case in a few weeks and says that Blake and Justin's ongoing conflict ""feels like a circus"" and is ""all-around sad."" ""This actually truly has impacted some of the actors' careers in huge ways... I'm just trying to stay removed from the negativity. I have my own story I could tell … but I don't want to bring attention to it, and I don't want to have to put someone else down to lift myself up.""",d899a7ddbe564162,anger,-0.9,[],False,-0.9,0,"{'people': ['Colleen Hoover', 'Justin', 'Colleen', 'Justin Baldoni', 'Blake Lively', 'Blake'], 'shows': [], 'explicit_people': [], 'implicit_people': ['Blake', 'Justin', 'Colleen', 'Blake Lively', 'Colleen Hoover', 'Justin Baldoni'], 'explicit_shows': [], 'implicit_shows': []}"
instagram,laceee_xoxo,I love her humble honesty ❤️,1970-01-01 00:00:01.763670454,0,d41d8cd98f00,Dataset Instagram-Comments-Scraper 2025-11-23 05-16-50-355,https://www.instagram.com/p/DRSmMhODnJ2,"Colleen Hoover says the legal battle between Justin Baldoni and Blake Lively has tainted how she feels about her novel, 'It Ends With Us.' ""I can't even recommend it anymore. I feel like [the lawsuit] has overshadowed it,"" the author tells ELLE magazine. ""I'm almost embarrassed to say I wrote it."" ""When people ask what I do, I'm just like, 'I'm a writer. Please don't ask me what I wrote.'"" Colleen will be deposed for the case in a few weeks and says that Blake and Justin's ongoing conflict ""feels like a circus"" and is ""all-around sad."" ""This actually truly has impacted some of the actors' careers in huge ways... I'm just trying to stay removed from the negativity. I have my own story I could tell … but I don't want to bring attention to it, and I don't want to have to put someone else down to lift myself up.""",902fc807c6c7ccf2,love,0.9,[],False,0.9,0,"{'people': ['Colleen Hoover', 'Justin', 'Colleen', 'Justin Baldoni', 'Blake Lively', 'Blake'], 'shows': [], 'explicit_people': [], 'implicit_people': ['Blake', 'Justin', 'Colleen', 'Blake Lively', 'Colleen Hoover', 'Justin Baldoni'], 'explicit_shows': [], 'implicit_shows': []}"
instagram,evivelarosie,As she should be,1970-01-01 00:00:01.763670496,0,d41d8cd98f00,Dataset Instagram-Comments-Scraper 2025-11-23 05-16-50-355,https://www.instagram.com/p/DRSmMhODnJ2,"Colleen Hoover says the legal battle between Justin Baldoni and Blake Lively has tainted how she feels about her novel, 'It Ends With Us.' ""I can't even recommend it anymore. I feel like [the lawsuit] has overshadowed it,"" the author tells ELLE magazine. ""I'm almost embarrassed to say I wrote it."" ""When people ask what I do, I'm just like, 'I'm a writer. Please don't ask me what I wrote.'"" Colleen will be deposed for the case in a few weeks and says that Blake and Justin's ongoing conflict ""feels like a circus"" and is ""all-around sad."" ""This actually truly has impacted some of the actors' careers in huge ways... I'm just trying to stay removed from the negativity. I have my own story I could tell … but I don't want to bring attention to it, and I don't want to have to put someone else down to lift myself up.""",d1ace27f4883fb09,neutral,0.0,[],False,0.0,0,"{'people': ['Colleen Hoover', 'Justin', 'Colleen', 'Justin Baldoni', 'Blake Lively', 'Blake'], 'shows': [], 'explicit_people': [], 'implicit_people': ['Blake', 'Justin', 'Colleen', 'Blake Lively', 'Colleen Hoover', 'Justin Baldoni'], 'explicit_shows': [], 'implicit_shows': []}"
instagram,msclaudia_06,Agreed!!!! It’s sad,1970-01-01 00:00:01.763670822,0,d41d8cd98f00,Dataset Instagram-Comments-Scraper 2025-11-23 05-16-50-355,https://www.instagram.com/p/DRSmMhODnJ2,"Colleen Hoover says the legal battle between Justin Baldoni and Blake Lively has tainted how she feels about her novel, 'It Ends With Us.' ""I can't even recommend it anymore. I feel like [the lawsuit] has overshadowed it,"" the author tells ELLE magazine. ""I'm almost embarrassed to say I wrote it."" ""When people ask what I do, I'm just like, 'I'm a writer. Please don't ask me what I wrote.'"" Colleen will be deposed for the case in a few weeks and says that Blake and Justin's ongoing conflict ""feels like a circus"" and is ""all-around sad."" ""This actually truly has impacted some of the actors' careers in huge ways... I'm just trying to stay removed from the negativity. I have my own story I could tell … but I don't want to bring attention to it, and I don't want to have to put someone else down to lift myself up.""",20f240e1312dfeed,disappointment,-0.6,[],False,-0.6,0,"{'people': [], 'shows': [], 'explicit_people': [], 'implicit_people': [], 'explicit_shows': [], 'implicit_shows': []}"
instagram,mamabear1645,Those people made a mockery of an amazing book.,1970-01-01 00:00:01.763670888,0,d41d8cd98f00,Dataset Instagram-Comments-Scraper 2025-11-23 05-16-50-355,https://www.instagram.com/p/DRSmMhODnJ2,"Colleen Hoover says the legal battle between Justin Baldoni and Blake Lively has tainted how she feels about her novel, 'It Ends With Us.' ""I can't even recommend it anymore. I feel like [the lawsuit] has overshadowed it,"" the author tells ELLE magazine. ""I'm almost embarrassed to say I wrote it."" ""When people ask what I do, I'm just like, 'I'm a writer. Please don't ask me what I wrote.'"" Colleen will be deposed for the case in a few weeks and says that Blake and Justin's ongoing conflict ""feels like a circus"" and is ""all-around sad."" ""This actually truly has impacted some of the actors' careers in huge ways... I'm just trying to stay removed from the negativity. I have my own story I could tell … but I don't want to bring attention to it, and I don't want to have to put someone else down to lift myself up.""",92a8397b1f084bd0,disappointment,-0.7,[],False,-0.7,0,"{'people': [], 'shows': [], 'explicit_people': [], 'implicit_people': [], 'explicit_shows': [], 'implicit_shows': []}"
instagram,glowupwithdiana_,I feel bad for her they ruined the name 😏,1970-01-01 00:00:01.763670921,0,d41d8cd98f00,Dataset Instagram-Comments-Scraper 2025-11-23 05-16-50-355,https://www.instagram.com/p/DRSmMhODnJ2,"Colleen Hoover says the legal battle between Justin Baldoni and Blake Lively has tainted how she feels about her novel, 'It Ends With Us.' ""I can't even recommend it anymore. I feel like [the lawsuit] has overshadowed it,"" the author tells ELLE magazine. ""I'm almost embarrassed to say I wrote it."" ""When people ask what I do, I'm just like, 'I'm a writer. Please don't ask me what I wrote.'"" Colleen will be deposed for the case in a few weeks and says that Blake and Justin's ongoing conflict ""feels like a circus"" and is ""all-around sad."" ""This actually truly has impacted some of the actors' careers in huge ways... I'm just trying to stay removed from the negativity. I have my own story I could tell … but I don't want to bring attention to it, and I don't want to have to put someone else down to lift myself up.""",b876046a3db0999e,disappointment,-0.5,[],True,-0.5,0,"{'people': ['Colleen Hoover', 'Justin', 'Colleen', 'Justin Baldoni', 'Blake Lively', 'Blake'], 'shows': [], 'explicit_people': [], 'implicit_people': ['Blake', 'Justin', 'Colleen', 'Blake Lively', 'Colleen Hoover', 'Justin Baldoni'], 'explicit_shows': [], 'implicit_shows': []}"
instagram,kells8995,"I have been unimpressed by every book I’ve read by her so, I don’t really get the popularity but to each their own.",1970-01-01 00:00:01.763671105,0,d41d8cd98f00,Dataset Instagram-Comments-Scraper 2025-11-23 05-16-50-355,https://www.instagram.com/p/DRSmMhODnJ2,"Colleen Hoover says the legal battle between Justin Baldoni and Blake Lively has tainted how she feels about her novel, 'It Ends With Us.' ""I can't even recommend it anymore. I feel like [the lawsuit] has overshadowed it,"" the author tells ELLE magazine. ""I'm almost embarrassed to say I wrote it."" ""When people ask what I do, I'm just like, 'I'm a writer. Please don't ask me what I wrote.'"" Colleen will be deposed for the case in a few weeks and says that Blake and Justin's ongoing conflict ""feels like a circus"" and is ""all-around sad."" ""This actually truly has impacted some of the actors' careers in huge ways... I'm just trying to stay removed from the negativity. I have my own story I could tell … but I don't want to bring attention to it, and I don't want to have to put someone else down to lift myself up.""",0466ec4e8672752d,fatigue,-0.4,[],False,-0.4,0,"{'people': ['Colleen Hoover', 'Justin', 'Colleen', 'Justin Baldoni', 'Blake Lively', 'Blake'], 'shows': [], 'explicit_people': [], 'implicit_people': ['Blake', 'Justin', 'Colleen', 'Blake Lively', 'Colleen Hoover', 'Justin Baldoni'], 'explicit_shows': [], 'implicit_shows': []}"
instagram,riza_on_the_go,Didn’t read the book nor watched the movie. Followed the whole story of horror PR tho. It is so obvious she became greedy and wanted to stick with Lively instead of Baldoni,1970-01-01 00:00:01.763671204,42,d41d8cd98f00,Dataset Instagram-Comments-Scraper 2025-11-23 05-16-50-355,https://www.instagram.com/p/DRSmMhODnJ2,"Colleen Hoover says the legal battle between Justin Baldoni and Blake Lively has tainted how she feels about her novel, 'It Ends With Us.' ""I can't even recommend it anymore. I feel like [the lawsuit] has overshadowed it,"" the author tells ELLE magazine. ""I'm almost embarrassed to say I wrote it."" ""When people ask what I do, I'm just like, 'I'm a writer. Please don't ask me what I wrote.'"" Colleen will be deposed for the case in a few weeks and says that Blake and Justin's ongoing conflict ""feels like a circus"" and is ""all-around sad."" ""This actually truly has impacted some of the actors' careers in huge ways... I'm just trying to stay removed from the negativity. I have my own story I could tell … but I don't want to bring attention to it, and I don't want to have to put someone else down to lift myself up.""",2c4dcf7a3da00793,disappointment,-0.6,[],False,-2.856720069416137,42,"{'people': ['Colleen Hoover', 'Justin', 'Colleen', 'Justin Baldoni', 'Blake Lively', 'Blake'], 'shows': [], 'explicit_people': [], 'implicit_people': ['Blake', 'Justin', 'Colleen', 'Blake Lively', 'Colleen Hoover', 'Justin Baldoni'], 'explicit_shows': [], 'implicit_shows': []}"
instagram,_pkpix24,Thank Blake,1970-01-01 00:00:01.763671223,0,d41d8cd98f00,Dataset Instagram-Comments-Scraper 2025-11-23 05-16-50-355,https://www.instagram.com/p/DRSmMhODnJ2,"Colleen Hoover says the legal battle between Justin Baldoni and Blake Lively has tainted how she feels about her novel, 'It Ends With Us.' ""I can't even recommend it anymore. I feel like [the lawsuit] has overshadowed it,"" the author tells ELLE magazine. ""I'm almost embarrassed to say I wrote it."" ""When people ask what I do, I'm just like, 'I'm a writer. Please don't ask me what I wrote.'"" Colleen will be deposed for the case in a few weeks and says that Blake and Justin's ongoing conflict ""feels like a circus"" and is ""all-around sad."" ""This actually truly has impacted some of the actors' careers in huge ways... I'm just trying to stay removed from the negativity. I have my own story I could tell … but I don't want to bring attention to it, and I don't want to have to put someone else down to lift myself up.""",4f5d3c71dcb7c5b9,anger,-0.5,[],False,-0.5,0,"{'people': ['Blake'], 'shows': [], 'explicit_people': ['Blake'], 'implicit_people': [], 'explicit_shows': [], 'implicit_shows': []}"
instagram,spartyon121,Didn’t she side with Blake the entire time and now changing her tune?,1970-01-01 00:00:01.763671286,5,d41d8cd98f00,Dataset Instagram-Comments-Scraper 2025-11-23 05-16-50-355,https://www.instagram.com/p/DRSmMhODnJ2,"Colleen Hoover says the legal battle between Justin Baldoni and Blake Lively has tainted how she feels about her novel, 'It Ends With Us.' ""I can't even recommend it anymore. I feel like [the lawsuit] has overshadowed it,"" the author tells ELLE magazine. ""I'm almost embarrassed to say I wrote it."" ""When people ask what I do, I'm just like, 'I'm a writer. Please don't ask me what I wrote.'"" Colleen will be deposed for the case in a few weeks and says that Blake and Justin's ongoing conflict ""feels like a circus"" and is ""all-around sad."" ""This actually truly has impacted some of the actors' careers in huge ways... I'm just trying to stay removed from the negativity. I have my own story I could tell … but I don't want to bring attention to it, and I don't want to have to put someone else down to lift myself up.""",109037a7cf6cbabb,disappointment,-0.5,[],False,-1.3958797346140275,5,"{'people': ['Colleen Hoover', 'Justin', 'Colleen', 'Justin Baldoni', 'Blake Lively', 'Blake'], 'shows': [], 'explicit_people': ['Blake'], 'implicit_people': ['Justin', 'Colleen', 'Blake Lively', 'Colleen Hoover', 'Justin Baldoni'], 'explicit_shows': [], 'implicit_shows': []}"
